"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1380","Census Tract 224010","1533","Census Tract 265201","1/1/2018 - 1/31/2018, Every day, Daily Average",1754,1113,2763
"1380","Census Tract 224010","1534","Census Tract 265202","1/1/2018 - 1/31/2018, Every day, Daily Average",1504,986,2293
"1380","Census Tract 224010","1535","Census Tract 265301","1/1/2018 - 1/31/2018, Every day, Daily Average",1708,1141,2555
"1380","Census Tract 224010","1536","Census Tract 265303","1/1/2018 - 1/31/2018, Every day, Daily Average",1411,949,2097
"1380","Census Tract 224010","1537","Census Tract 265304","1/1/2018 - 1/31/2018, Every day, Daily Average",1506,1027,2207
"1380","Census Tract 224010","1538","Census Tract 265305","1/1/2018 - 1/31/2018, Every day, Daily Average",1361,883,2097
"1380","Census Tract 224010","1539","Census Tract 265410","1/1/2018 - 1/31/2018, Every day, Daily Average",1310,829,2067
"1380","Census Tract 224010","1540","Census Tract 265420","1/1/2018 - 1/31/2018, Every day, Daily Average",1292,850,1962
"1380","Census Tract 224010","1541","Census Tract 265510","1/1/2018 - 1/31/2018, Every day, Daily Average",1358,879,2097
"1380","Census Tract 224010","1542","Census Tract 265520","1/1/2018 - 1/31/2018, Every day, Daily Average",1117,716,1741
"1380","Census Tract 224010","1543","Census Tract 265601","1/1/2018 - 1/31/2018, Every day, Daily Average",1731,1226,2442
"1380","Census Tract 224010","1544","Census Tract 265602","1/1/2018 - 1/31/2018, Every day, Daily Average",1430,933,2189
"1380","Census Tract 224010","1545","Census Tract 265700","1/1/2018 - 1/31/2018, Every day, Daily Average",1675,1128,2485
"1380","Census Tract 224010","1546","Census Tract 267100","1/1/2018 - 1/31/2018, Every day, Daily Average",1479,979,2232
"1380","Census Tract 224010","1547","Census Tract 267200","1/1/2018 - 1/31/2018, Every day, Daily Average",1082,691,1694
"1380","Census Tract 224010","1548","Census Tract 267300","1/1/2018 - 1/31/2018, Every day, Daily Average",1198,771,1861
"1380","Census Tract 224010","1549","Census Tract 267402","1/1/2018 - 1/31/2018, Every day, Daily Average",1350,937,1944
"1380","Census Tract 224010","1550","Census Tract 267403","1/1/2018 - 1/31/2018, Every day, Daily Average",1503,977,2311
"1380","Census Tract 224010","1551","Census Tract 267404","1/1/2018 - 1/31/2018, Every day, Daily Average",1441,969,2142
"1380","Census Tract 224010","1552","Census Tract 267501","1/1/2018 - 1/31/2018, Every day, Daily Average",1306,883,1931
"1380","Census Tract 224010","1553","Census Tract 267502","1/1/2018 - 1/31/2018, Every day, Daily Average",1196,825,1732
"1380","Census Tract 224010","1554","Census Tract 267600","1/1/2018 - 1/31/2018, Every day, Daily Average",1155,764,1745
"1380","Census Tract 224010","1555","Census Tract 267700","1/1/2018 - 1/31/2018, Every day, Daily Average",1180,740,1879
"1380","Census Tract 224010","1556","Census Tract 267800","1/1/2018 - 1/31/2018, Every day, Daily Average",985,642,1509
"1380","Census Tract 224010","1557","Census Tract 267901","1/1/2018 - 1/31/2018, Every day, Daily Average",1581,1080,2312
"1380","Census Tract 224010","1558","Census Tract 267902","1/1/2018 - 1/31/2018, Every day, Daily Average",1176,815,1696
"1380","Census Tract 224010","1559","Census Tract 269000","1/1/2018 - 1/31/2018, Every day, Daily Average",804,504,1281
"1380","Census Tract 224010","1560","Census Tract 269100","1/1/2018 - 1/31/2018, Every day, Daily Average",1233,876,1733
"1380","Census Tract 224010","1561","Census Tract 269300","1/1/2018 - 1/31/2018, Every day, Daily Average",817,522,1277
"1380","Census Tract 224010","1562","Census Tract 269500","1/1/2018 - 1/31/2018, Every day, Daily Average",886,596,1315
"1380","Census Tract 224010","1563","Census Tract 269601","1/1/2018 - 1/31/2018, Every day, Daily Average",763,503,1157
"1380","Census Tract 224010","1564","Census Tract 269602","1/1/2018 - 1/31/2018, Every day, Daily Average",824,570,1190
"1380","Census Tract 224010","1565","Census Tract 269700","1/1/2018 - 1/31/2018, Every day, Daily Average",669,418,1069
"1380","Census Tract 224010","1566","Census Tract 269800","1/1/2018 - 1/31/2018, Every day, Daily Average",733,460,1167
"1380","Census Tract 224010","1567","Census Tract 269903","1/1/2018 - 1/31/2018, Every day, Daily Average",1180,793,1754
"1380","Census Tract 224010","1568","Census Tract 269904","1/1/2018 - 1/31/2018, Every day, Daily Average",981,639,1504
"1380","Census Tract 224010","1569","Census Tract 269905","1/1/2018 - 1/31/2018, Every day, Daily Average",1146,770,1704
"1380","Census Tract 224010","1570","Census Tract 269906","1/1/2018 - 1/31/2018, Every day, Daily Average",927,634,1354
"1380","Census Tract 224010","1571","Census Tract 269907","1/1/2018 - 1/31/2018, Every day, Daily Average",879,569,1356
"1380","Census Tract 224010","1572","Census Tract 270100","1/1/2018 - 1/31/2018, Every day, Daily Average",1014,651,1579
"1380","Census Tract 224010","1573","Census Tract 270200","1/1/2018 - 1/31/2018, Every day, Daily Average",948,575,1562
"1380","Census Tract 224010","1574","Census Tract 270300","1/1/2018 - 1/31/2018, Every day, Daily Average",603,377,962
"1380","Census Tract 224010","1575","Census Tract 271100","1/1/2018 - 1/31/2018, Every day, Daily Average",857,557,1317
"1380","Census Tract 224010","1576","Census Tract 271200","1/1/2018 - 1/31/2018, Every day, Daily Average",962,622,1485
"1380","Census Tract 224010","1577","Census Tract 271300","1/1/2018 - 1/31/2018, Every day, Daily Average",923,599,1420
"1380","Census Tract 224010","1578","Census Tract 271400","1/1/2018 - 1/31/2018, Every day, Daily Average",1252,885,1769
"1380","Census Tract 224010","1579","Census Tract 271500","1/1/2018 - 1/31/2018, Every day, Daily Average",1286,885,1867
"1380","Census Tract 224010","1580","Census Tract 271600","1/1/2018 - 1/31/2018, Every day, Daily Average",894,601,1329
"1380","Census Tract 224010","1581","Census Tract 271701","1/1/2018 - 1/31/2018, Every day, Daily Average",1056,688,1619
"1380","Census Tract 224010","1582","Census Tract 271702","1/1/2018 - 1/31/2018, Every day, Daily Average",883,578,1347
"1380","Census Tract 224010","1583","Census Tract 271801","1/1/2018 - 1/31/2018, Every day, Daily Average",1285,861,1917
"1380","Census Tract 224010","1584","Census Tract 271802","1/1/2018 - 1/31/2018, Every day, Daily Average",1151,768,1722
"1380","Census Tract 224010","1585","Census Tract 271901","1/1/2018 - 1/31/2018, Every day, Daily Average",961,646,1428
"1380","Census Tract 224010","1586","Census Tract 271902","1/1/2018 - 1/31/2018, Every day, Daily Average",1328,916,1924
"1380","Census Tract 224010","1587","Census Tract 272100","1/1/2018 - 1/31/2018, Every day, Daily Average",1386,980,1958
"1380","Census Tract 224010","1588","Census Tract 272201","1/1/2018 - 1/31/2018, Every day, Daily Average",1370,967,1940
"1380","Census Tract 224010","1589","Census Tract 272202","1/1/2018 - 1/31/2018, Every day, Daily Average",1386,991,1937
"1380","Census Tract 224010","1590","Census Tract 272301","1/1/2018 - 1/31/2018, Every day, Daily Average",1267,852,1883
"1380","Census Tract 224010","1591","Census Tract 272302","1/1/2018 - 1/31/2018, Every day, Daily Average",1346,914,1981
"1380","Census Tract 224010","1592","Census Tract 273100","1/1/2018 - 1/31/2018, Every day, Daily Average",1593,1075,2358
"1380","Census Tract 224010","1593","Census Tract 273200","1/1/2018 - 1/31/2018, Every day, Daily Average",1586,1097,2291
"1380","Census Tract 224010","1594","Census Tract 273300","1/1/2018 - 1/31/2018, Every day, Daily Average",1736,1257,2396
"1380","Census Tract 224010","1595","Census Tract 273402","1/1/2018 - 1/31/2018, Every day, Daily Average",1690,1218,2343
"1380","Census Tract 224010","1596","Census Tract 273502","1/1/2018 - 1/31/2018, Every day, Daily Average",1845,1351,2518
"1380","Census Tract 224010","1597","Census Tract 273600","1/1/2018 - 1/31/2018, Every day, Daily Average",1711,1213,2412
"1380","Census Tract 224010","1598","Census Tract 273700","1/1/2018 - 1/31/2018, Every day, Daily Average",1570,1110,2219
"1380","Census Tract 224010","1599","Census Tract 273800","1/1/2018 - 1/31/2018, Every day, Daily Average",1865,1258,2764
"1380","Census Tract 224010","1600","Census Tract 273902","1/1/2018 - 1/31/2018, Every day, Daily Average",1792,1292,2484
"1380","Census Tract 224010","1601","Census Tract 274100","1/1/2018 - 1/31/2018, Every day, Daily Average",1648,1141,2379
"1380","Census Tract 224010","1602","Census Tract 274202","1/1/2018 - 1/31/2018, Every day, Daily Average",1770,1340,2336
"1380","Census Tract 224010","1603","Census Tract 275101","1/1/2018 - 1/31/2018, Every day, Daily Average",1703,1097,2643
"1380","Census Tract 224010","1604","Census Tract 275102","1/1/2018 - 1/31/2018, Every day, Daily Average",1042,712,1523
"1380","Census Tract 224010","1605","Census Tract 275200","1/1/2018 - 1/31/2018, Every day, Daily Average",1408,967,2049
"1380","Census Tract 224010","1606","Census Tract 275302","1/1/2018 - 1/31/2018, Every day, Daily Average",1536,1035,2277
"1380","Census Tract 224010","1607","Census Tract 275311","1/1/2018 - 1/31/2018, Every day, Daily Average",1443,966,2155
"1380","Census Tract 224010","1608","Census Tract 275400","1/1/2018 - 1/31/2018, Every day, Daily Average",1705,1178,2465
"1380","Census Tract 224010","1609","Census Tract 275500","1/1/2018 - 1/31/2018, Every day, Daily Average",1633,1086,2455
"1380","Census Tract 224010","1610","Census Tract 275602","1/1/2018 - 1/31/2018, Every day, Daily Average",1654,1086,2518
"1380","Census Tract 224010","1611","Census Tract 275603","1/1/2018 - 1/31/2018, Every day, Daily Average",1278,831,1963
"1380","Census Tract 224010","1612","Census Tract 276000","1/1/2018 - 1/31/2018, Every day, Daily Average",1472,994,2179
"1380","Census Tract 224010","1613","Census Tract 276100","1/1/2018 - 1/31/2018, Every day, Daily Average",1401,960,2042
"1380","Census Tract 224010","1614","Census Tract 276400","1/1/2018 - 1/31/2018, Every day, Daily Average",1635,1166,2291
"1380","Census Tract 224010","1615","Census Tract 276500","1/1/2018 - 1/31/2018, Every day, Daily Average",1903,1345,2691
"1380","Census Tract 224010","1616","Census Tract 276601","1/1/2018 - 1/31/2018, Every day, Daily Average",1767,1212,2575
"1380","Census Tract 224010","1617","Census Tract 276603","1/1/2018 - 1/31/2018, Every day, Daily Average",1694,1218,2355
"1380","Census Tract 224010","1618","Census Tract 276604","1/1/2018 - 1/31/2018, Every day, Daily Average",1868,1317,2647
"1380","Census Tract 224010","1619","Census Tract 277000","1/1/2018 - 1/31/2018, Every day, Daily Average",1450,1001,2099
"1380","Census Tract 224010","1620","Census Tract 277100","1/1/2018 - 1/31/2018, Every day, Daily Average",1550,1037,2315
"1380","Census Tract 224010","1621","Census Tract 277200","1/1/2018 - 1/31/2018, Every day, Daily Average",1715,1241,2369
"1380","Census Tract 224010","1622","Census Tract 277400","1/1/2018 - 1/31/2018, Every day, Daily Average",1605,1170,2201
"1380","Census Tract 224010","1623","Census Tract 278001","1/1/2018 - 1/31/2018, Every day, Daily Average",1686,1189,2390
"1380","Census Tract 224010","1624","Census Tract 278102","1/1/2018 - 1/31/2018, Every day, Daily Average",1520,1091,2115
"1380","Census Tract 224010","1625","Census Tract 291110","1/1/2018 - 1/31/2018, Every day, Daily Average",1000,643,1554
"1380","Census Tract 224010","1626","Census Tract 291120","1/1/2018 - 1/31/2018, Every day, Daily Average",1028,666,1584
"1380","Census Tract 224010","1627","Census Tract 291130","1/1/2018 - 1/31/2018, Every day, Daily Average",1073,702,1639
"1380","Census Tract 224010","1628","Census Tract 291210","1/1/2018 - 1/31/2018, Every day, Daily Average",1126,749,1691
"1380","Census Tract 224010","1629","Census Tract 291220","1/1/2018 - 1/31/2018, Every day, Daily Average",1182,790,1767
"1380","Census Tract 224010","1630","Census Tract 291300","1/1/2018 - 1/31/2018, Every day, Daily Average",1267,854,1879
"1380","Census Tract 224010","1631","Census Tract 292000","1/1/2018 - 1/31/2018, Every day, Daily Average",1663,1083,2553
"1380","Census Tract 224010","1632","Census Tract 293201","1/1/2018 - 1/31/2018, Every day, Daily Average",1526,1106,2104
"1380","Census Tract 224010","1633","Census Tract 293202","1/1/2018 - 1/31/2018, Every day, Daily Average",1593,1172,2164
"1380","Census Tract 224010","1636","Census Tract 293304","1/1/2018 - 1/31/2018, Every day, Daily Average",1689,1224,2330
"1380","Census Tract 224010","1637","Census Tract 293306","1/1/2018 - 1/31/2018, Every day, Daily Average",1853,1364,2517
"1380","Census Tract 224010","1643","Census Tract 294302","1/1/2018 - 1/31/2018, Every day, Daily Average",1599,1106,2310
"1380","Census Tract 224010","1644","Census Tract 294410","1/1/2018 - 1/31/2018, Every day, Daily Average",1552,1080,2230
"1380","Census Tract 224010","1645","Census Tract 294421","1/1/2018 - 1/31/2018, Every day, Daily Average",1682,1210,2337
"1380","Census Tract 224010","1654","Census Tract 294900","1/1/2018 - 1/31/2018, Every day, Daily Average",1636,1139,2349
"1380","Census Tract 224010","1655","Census Tract 295103","1/1/2018 - 1/31/2018, Every day, Daily Average",1709,1204,2425
"1380","Census Tract 224010","1656","Census Tract 296210","1/1/2018 - 1/31/2018, Every day, Daily Average",1876,1324,2656
"1380","Census Tract 224010","1657","Census Tract 296220","1/1/2018 - 1/31/2018, Every day, Daily Average",1908,1416,2570
"1380","Census Tract 224010","1658","Census Tract 296300","1/1/2018 - 1/31/2018, Every day, Daily Average",1716,1215,2422
"1380","Census Tract 224010","1661","Census Tract 296500","1/1/2018 - 1/31/2018, Every day, Daily Average",1766,1253,2487
"1380","Census Tract 224010","1662","Census Tract 296600","1/1/2018 - 1/31/2018, Every day, Daily Average",1885,1338,2653
"1380","Census Tract 224010","1663","Census Tract 296901","1/1/2018 - 1/31/2018, Every day, Daily Average",2067,1474,2897
"1380","Census Tract 224010","1664","Census Tract 296902","1/1/2018 - 1/31/2018, Every day, Daily Average",2080,1476,2929
"1380","Census Tract 224010","1680","Census Tract 701100","1/1/2018 - 1/31/2018, Every day, Daily Average",1188,773,1823
"1380","Census Tract 224010","1682","Census Tract 800204","1/1/2018 - 1/31/2018, Every day, Daily Average",2551,1779,3657
"1380","Census Tract 224010","1684","Census Tract 930401","1/1/2018 - 1/31/2018, Every day, Daily Average",2497,1744,3574
"1380","Census Tract 224010","1685","Census Tract 980008","1/1/2018 - 1/31/2018, Every day, Daily Average",2261,1741,2935
"1380","Census Tract 224010","1686","Census Tract 980009","1/1/2018 - 1/31/2018, Every day, Daily Average",1134,713,1803
"1380","Census Tract 224010","1687","Census Tract 980010","1/1/2018 - 1/31/2018, Every day, Daily Average",613,336,1115
"1380","Census Tract 224010","1688","Census Tract 980014","1/1/2018 - 1/31/2018, Every day, Daily Average",1812,1180,2782
"1380","Census Tract 224010","1689","Census Tract 980015","1/1/2018 - 1/31/2018, Every day, Daily Average",1675,1164,2409
"1380","Census Tract 224010","1690","Census Tract 980019","1/1/2018 - 1/31/2018, Every day, Daily Average",1936,1395,2686
"1380","Census Tract 224010","1692","Census Tract 980021","1/1/2018 - 1/31/2018, Every day, Daily Average",2820,2021,3933
"1380","Census Tract 224010","1693","Census Tract 980022","1/1/2018 - 1/31/2018, Every day, Daily Average",1961,1529,2514
"1380","Census Tract 224010","1695","Census Tract 980024","1/1/2018 - 1/31/2018, Every day, Daily Average",1888,1308,2724
"1380","Census Tract 224010","1697","Census Tract 980028","1/1/2018 - 1/31/2018, Every day, Daily Average",1594,1153,2203
"1380","Census Tract 224010","1698","Census Tract 980031","1/1/2018 - 1/31/2018, Every day, Daily Average",2074,1473,2920
"1380","Census Tract 224010","1699","Census Tract 540000","1/1/2018 - 1/31/2018, Every day, Daily Average",1253,811,1934
"1380","Census Tract 224010","1700","Census Tract 540101","1/1/2018 - 1/31/2018, Every day, Daily Average",1514,1005,2279
"1380","Census Tract 224010","1701","Census Tract 540102","1/1/2018 - 1/31/2018, Every day, Daily Average",1631,1060,2508
"1380","Census Tract 224010","1702","Census Tract 540201","1/1/2018 - 1/31/2018, Every day, Daily Average",1717,1221,2412
"1380","Census Tract 224010","1703","Census Tract 540202","1/1/2018 - 1/31/2018, Every day, Daily Average",1815,1294,2543
"1380","Census Tract 224010","1704","Census Tract 540203","1/1/2018 - 1/31/2018, Every day, Daily Average",1921,1314,2807
"1380","Census Tract 224010","1705","Census Tract 540300","1/1/2018 - 1/31/2018, Every day, Daily Average",1651,1150,2368
